"sampleBlogs.txt";"sampleNews.txt";"sampleTwitter.txt"
"curri favor";0;4;0
"curri fish";0;0;19
"curri for";0;4;0
"curri leav";34;0;0
"curri run";4;0;0
"curri say";0;4;0
"curriculum was";17;0;0
"curs after";9;0;0
"curs of";30;0;7
"curs woman";15;0;0
"curtain down";25;0;0
"curtain is";0;0;42
"curtain jerk";0;0;2
"curtain need";39;0;0
"curtain on";0;38;0
"curti of";0;2;0
"curti the";4;0;0
"curv black";18;0;0
"curv blade";18;0;0
"curv in";0;22;0
"curv that";4;0;0
"curv when";0;2;0
"cus he";0;0;45
"cus that";0;0;21
"cus varieti";0;0;1
"cuse it";0;0;66
"cushion despit";0;30;0
"cushion of";35;0;0
"cushion on";8;0;0
"cusp of";1;0;0
"cussin’ out";23;0;0
"custard or";0;26;0
"custodi and";0;0;2
"custodi at";0;23;0
"custodi breyer";0;11;0
"custom along";0;6;0
"custom and";0;41;0
"custom away";0;24;0
"custom but";0;10;0
"custom check";6;0;0
"custom come";0;2;0
"custom discuss";36;0;0
"custom general";0;36;0
"custom her";0;2;0
"custom home";4;0;0
"custom i";0;1;0
"custom if";29;0;10
"custom in";0;0;49
"custom instead";7;0;0
"custom make";0;14;0
"custom of";0;32;0
"custom on";0;1;0
"custom paperwork";0;22;0
"custom premium";0;6;0
"custom product";0;0;54
"custom reward";41;0;0
"custom roadshow";0;0;5
"custom servic";0;15;105
"custom shade";1;0;0
"custom sign";0;0;55
"custom sometim";0;24;0
"custom taken";14;0;0
"custom tee";40;0;0
"custom the";0;33;0
"custom this";1;0;0
"custom to";3;0;0
"custom who";0;39;0
"custom with";4;23;0
"custom would";16;0;0
"customari for";37;5;0
"customari oval";0;2;0
"customerrel staff";0;24;0
"customiz there";17;0;0
"cut all";0;0;26
"cut and";34;15;0
"cut are";0;16;39
"cut as";0;36;0
"cut at";0;23;0
"cut back";1;16;0
"cut board";6;0;0
"cut but";0;5;0
"cut by";0;0;9
"cut cost";5;0;0
"cut debut";14;0;0
"cut did";43;0;0
"cut each";3;0;0
"cut edg";28;15;0
"cut for";0;30;0
"cut forecast";0;32;0
"cut forev";0;0;2
"cut from";19;0;0
"cut get";16;0;0
"cut his";20;0;0
"cut imag";34;0;0
"cut includ";31;0;0
"cut into";47;85;0
"cut is";64;0;0
"cut issu";0;0;41
"cut jean";0;0;24
"cut librari";0;5;0
"cut meat";1;0;0
"cut of";12;0;0
"cut off";6;6;0
"cut on";5;0;0
"cut onc";0;0;56
"cut our";0;43;0
"cut piec";0;0;56
"cut program";0;15;0
"cut short";0;1;0
"cut small";54;0;0
"cut state";0;36;0
"cut surfac";3;0;0
"cut the";25;92;2
"cut them";51;0;0
"cut thing";0;0;56
"cut through";0;18;0
"cut to";0;5;0
"cut two";1;0;0
"cut up";17;0;0
"cut vo";0;0;8
"cut walker";0;24;0
"cut with";0;43;0
"cut without";0;24;0
"cut your";10;0;15
"cut yourself";0;16;0
"cutdown carton";6;0;0
"cute and";0;0;61
"cute as";35;0;0
"cute but";0;0;23
"cute call";0;0;6
"cute d";0;0;2
"cute date";0;0;22
"cute dimpl";0;0;3
"cute gurl";0;0;48
"cute i";0;0;49
"cute it";24;0;0
"cute littl";22;0;0
"cute look";7;0;0
"cute messag";0;18;0
"cute pillow";2;0;0
"cute spaceman";15;0;0
"cute there";43;0;0
"cute wait";24;0;0
"cutest blog";12;0;0
"cutest ever";35;0;0
"cutest littl";1;0;0
"cutest thing";11;0;4
"cutler wont";0;0;20
"cutman in";0;0;5
"cutoff show";0;0;41
"cutout for";15;0;0
"cutout of";20;0;0
"cutter believ";1;0;0
"cuttin up";0;0;57
"cuyahoga counti";0;115;0
"cuyahoga height";0;3;0
"cuyahoga sale";0;2;0
"cuz i";0;0;4
"cuz im";0;0;1
"cuz like";0;0;1
"cuz on";0;0;5
"cuz this";0;0;9
"cuz we";0;0;48
"cuz you";0;0;3
"cv up";46;0;0
"cvc also";0;7;0
"cvs must";0;16;0
"cvs walmart";0;0;57
"cwela said";29;0;0
"cwsl class";0;0;57
"cy youngcalib";0;31;0
"cyberattack ip";0;0;15
"cyberc the";5;0;0
"cybersecur has";0;0;15
"cybershot dscw";0;0;4
"cyborg equival";0;42;0
"cyborg has";16;0;0
"cyc colleg";0;0;13
"cycl can’t";16;0;0
"cycl of";5;0;0
"cycl on";0;0;73
"cycl over";9;0;0
"cycl should";0;0;3
"cycl start";38;0;0
"cycl through";1;0;0
"cyclist heard";0;25;0
"cyclist now";0;16;0
"cyh is";0;0;5
"cylind but";0;0;31
"cymbal or";0;1;0
"cyndi lewiswolfram";0;9;0
"cynic and";22;0;0
"cynic move";22;0;0
"cynthia ozick";0;0;2
"cypress wood";18;0;0
"cyrus just";0;0;1
"cyrus parti";0;0;3
"cyrus to";0;14;0
"czech capit";0;2;0
"czech druk";6;0;0
"czech fire";6;0;0
"czech player";0;31;0
"czech republ";0;3;0
"czech style";8;0;0
"czelaw milosz";12;0;0
"czmp request";0;33;0
"czyszczon get";0;32;0
"d ahah";0;0;2
"d and";11;0;1
"d are";0;5;0
"d at";0;40;0
"d but";0;0;1
"d can";1;0;0
"� �����";30;0;0
"d do";0;0;37
"d happi";0;0;9
"d hay";0;32;0
"d i";0;0;52
"d in";0;26;0
"d it";0;0;30
"d keep";0;0;1
"d kelli";10;0;0
"d lawrenc";0;7;0
"d love";0;0;5
"d massiv";42;0;0
"d no";0;0;7
"d pic";0;0;48
"d rt";0;0;51
"d sd";0;26;0
"d secur";33;0;0
"d tomorrow";0;0;30
"d version";0;1;0
"� ������";30;0;0
"����� ����";30;0;0
"���� mitchel";30;0;0
"da brown";0;0;40
"da drank";0;0;58
"da east";0;0;13
"da final";0;0;22
"da fire";0;0;25
"da later";0;10;0
"da lio";0;10;0
"da onli";0;0;8
"da vinci";0;31;0
"da world";0;0;6
"d” imax";0;2;0
"d’arci and";12;0;0
"d’arci began";12;0;0
"d’esposito patricia";28;0;0
"d’oeuvr april";0;0;66
"daamn i";0;0;4
"dab in";13;0;0
"dab pictur";0;0;56
"d�cor a";0;3;0
"dad advic";0;4;0
"dad and";57;0;9
"dad apropo";9;0;0
"dad chair";1;0;0
"dad divorc";0;3;0
"dad do";0;44;0
"dad for";0;0;32
"dad got";0;0;23
"dad grew";0;0;24
"dad had";0;21;0
"dad haha";0;0;9
"dad is";0;0;31
"dad it";8;0;0
"dad jone";0;43;0
"dad just";0;0;43
"dad know";0;0;2
"dad like";44;0;0
"dad out";0;0;57
"dad reallif";0;1;0
"dad recal";0;1;0
"dad so";0;0;62
"dad talk";0;0;1
"dad three";41;0;0
"dad was";80;44;0
"dad went";0;3;0
"dad when";41;0;0
"dad will";15;0;15
"dada went";0;0;5
"daddi did";9;0;0
"daddi get";6;0;0
"daddi gonna";0;0;70
"daddi is";7;0;0
"daddi purpl";0;0;35
"daddi somewher";6;0;0
"daddi was";0;2;0
"daegu until";15;0;0
"daffodil delight";9;0;0
"daft dazzl";0;5;0
"dagio dant";0;46;0
"daikon mushroom";3;0;0
"daili across";0;2;0
"daili allow";0;36;0
"daili and";0;39;22
"daili basi";0;6;0
"daili beast";0;0;27
"daili camera";0;11;0
"daili catch";21;0;0
"daili dressag";0;0;73
"daili express";9;0;0
"daili fact";0;27;0
"daili folha";1;0;0
"daili for";2;0;0
"daili gift";0;0;47
"daili gtki";0;0;59
"daili in";17;0;0
"daili life";1;0;0
"daili offer";0;0;61
"daili pimp";0;0;1
"daili pleasur";7;0;0
"daili press";0;0;16
"daili realiti";0;36;0
"daili ritual";0;0;35
"daili routin";0;43;0
"daili the";0;30;0
"daili through";0;1;0
"daili tweet";0;0;53
"daili visitor";5;0;0
"dairi doe";1;0;0
"dairi egg";37;0;0
"dairi product";1;2;0
"daisi has";0;8;0
"daisi is";0;8;0
"dakota if";10;0;0
"dakota that";0;31;0
"dale oen";0;12;0
"dale tallon";0;43;0
"dalembert who";0;8;0
"dalembert would";0;33;0
"daley said";0;2;0
"dali and";0;25;0
"dali what";0;0;64
"dalla cowboy";0;1;0
"dalla grandchildren";0;26;0
"dalla had";11;2;0
"dalla pace";11;0;0
"dalla they";34;0;0
"dalla with";0;0;51
"dallianc with";0;34;0
"dalton a";0;0;8
"dalton in";0;1;0
"dalyan river";19;0;0
"dam and";6;40;0
"dam block";0;3;0
"dam gold";0;13;0
"dam have";0;13;0
"dam that";10;0;0
"damag among";0;0;43
"damag and";15;2;0
"damag brazil";0;36;0
"damag by";0;33;0
"damag caus";0;1;0
"damag claim";0;2;0
"damag expect";0;14;0
"damag for";0;1;0
"damag had";0;2;0
"damag harbor";0;23;0
"damag has";20;0;0
"damag if";20;0;0
"damag in";0;2;0
"damag it";4;0;0
"damag leav";0;2;0
"damag no";20;0;0
"damag some";0;1;0
"damag to";49;14;0
"damages” valenti";0;5;0
"dambrosio said";0;11;0
"dame —";0;38;0
"dame and";0;26;0
"dame day";0;31;0
"dame flame";0;0;54
"damelin but";19;0;0
"damien wilkin";0;26;0
"damm lost";0;0;51
"dammit i";0;0;51
"dammit im";0;0;50
"damn bagel";30;0;0
"damn bio";0;0;10
"damn boy";0;0;46
"damn dont";0;0;24
"damn fine";0;1;0
"damn forgot";0;0;22
"damn good";4;0;56
"damn hijab";41;0;0
"damn i";0;0;55
"damn if";0;0;53
"damn it";0;0;22
"damn might";0;0;1
"damn proud";1;0;0
"damn salti";0;0;2
"damn show";0;0;2
"damn son";0;0;54
"damn tasti";5;0;0
"damn thing";28;0;0
"damn this";0;0;48
"damn tire";36;0;0
"damn vend";0;0;69
"damn wat";0;0;55
"damn what";0;0;33
"damn when";0;0;2
"damn work";0;0;3
"damn you";0;0;46
"damnt ive";0;0;20
"damon hakeem";0;22;0
"damor for";38;0;0
"damp patch";32;0;0
"dan amrich";21;0;0
"dan and";0;0;7
"dan ferrigno";0;7;0
"dan fornari";0;0;69
"dan gilbert";0;26;0
"dan marlow";0;7;0
"dan munson";0;35;0
"dan nowicki";0;5;0
"dan tuohi";42;0;0
"dan waldrop";0;35;0
"dana rohrabach";0;1;0
"dan’ take";32;0;0
"danc about";0;0;14
"danc and";11;66;52
"danc anymor";0;0;9
"danc around";36;28;0
"danc day";6;0;0
"danc floor";0;4;0
"danc for";0;0;1
"danc form";0;3;0
"danc in";63;23;2
"danc just";37;0;0
"danc last";0;0;5
"danc like";0;0;9
"danc look";0;0;4
"danc nake";1;0;0
"danc oz";38;0;0
"danc parti";0;0;37
"danc queen";0;0;2
"danc set";0;2;0
"danc st";0;43;0
"danc testimoni";0;0;38
"danc up";0;25;0
"danc visit";1;0;0
"danc well";0;2;0
"danc while";0;0;44
"danc with";0;23;0
"dance” and";1;0;0
"dancefloor anthem";0;0;3
"dancer and";5;0;0
"dancer by";35;0;0
"dancer come";0;15;0
"dancer ill";0;0;9
"dancer let";0;0;18
"dancer suggest";0;25;0
"dandelion leaf";5;0;0
"dane counti";0;0;65
"dang but";0;0;30
"dang carter";1;0;0
"dang i";1;0;0
"dang they";14;0;0
"danger below";0;41;0
"danger busi";2;0;0
"danger citi";6;0;0
"danger eventu";26;0;0
"danger for";20;0;0
"danger has";0;18;0
"danger into";0;2;0
"danger is";1;0;0
"danger just";0;33;0
"danger of";5;51;0
"danger their";12;0;0
"danger to";22;0;0
"danger understaf";3;0;0
"dani california";0;0;4
"dani xoxo";0;0;49
"daniel chong";0;0;2
"daniel gibson";0;4;0
"daniel ibarra";0;6;0
"daniel is";10;0;0
"daniel isom";0;49;0
"daniel lusk";0;0;54
"daniel mann";0;11;0
"daniel mccrani";12;0;0
"daniel now";0;5;0
"daniel of";0;17;0
"daniel said";0;3;0
"daniel van";0;27;0
"daniel walsh";0;6;0
"daniell freak";0;0;14
"daniell or";0;0;6
"daniell smith";0;29;0
"daniken’ chariot";2;0;0
"dank in";0;0;35
"danko ant";0;2;0
"dann who";0;28;0
"danni and";43;0;0
"danni glover";5;0;0
"danni went";11;0;0
"dannowickiarizonarepubl com";0;5;0
"danson and";0;8;0
"dant and";0;4;0
"dant dolc";0;46;0
"dap’ ego";22;0;0
"daphn is";15;0;0
"dappl in";13;0;0
"dare actual";0;0;5
"dare i";25;0;0
"dare or";0;0;50
"dare you";12;0;0
"darien bryant";0;32;0
"dark and";20;24;0
"dark as";4;0;0
"dark blue";50;0;0
"dark brown";18;0;0
"dark cemeteri";10;0;0
"dark day";0;5;0
"dark describ";31;0;0
"dark forest";0;3;0
"dark goddess";30;0;0
"dark hole";19;0;0
"dark hors";0;0;25
"dark in";36;0;0
"dark interior";0;3;0
"dark into";0;11;0
"dark knight";0;16;0
"dark magic";2;0;0
"dark nori";0;30;0
"dark of";0;3;0
"dark on";0;6;0
"dark roast";4;0;0
"dark room";0;0;2
"dark shadow";0;35;22
"dark shadzzzzzzzzzzzz";0;0;59
"dark side";0;0;34
"dark that";33;0;0
"dark this";0;8;0
"dark time";18;0;0
"dark whi";27;0;0
"dark winter";1;0;0
"dark you";0;37;0
"darken and";1;0;0
"darken room";14;0;0
"darker than";42;0;0
"darkest day";1;0;0
"darkroom now";11;0;0
"darkskin” raphela";34;0;0
"darl c";0;0;7
"darl daughter";36;0;0
"darl how";0;0;54
"darl is";38;0;0
"darl mama";0;0;1
"darl of";3;0;0
"darl was";0;0;4
"darlington counti";0;24;0
"darn amaz";6;0;0
"darn earli";0;0;15
"darn expens";10;0;0
"darn good";0;42;0
"darn i";12;0;0
"darna for";27;0;0
"darrel petri";0;1;0
"darren sprole";0;62;0
"darrent william";0;41;0
"dart about";3;0;0
"dart across";0;18;0
"dart that";23;0;0
"dart will";0;39;0
"dartmoor it";26;0;0
"dartmouth economist";39;0;0
"daryl hannah";16;0;0
"das that";34;0;0
"dash of";38;40;0
"dash the";0;36;0
"dashboard dump";32;0;0
"dassalo where";44;0;0
"dasypodius a";33;0;0
"dasypodius but";33;0;0
"dasypodius howev";33;0;0
"dat kill";0;0;9
"dat my";0;0;8
"dat shit";0;0;25
"dat ti";0;0;22
"data allow";14;0;0
"data analysi";0;3;0
"data are";1;0;0
"data argu";0;1;0
"data bus";20;0;0
"data but";0;13;0
"data can";0;5;0
"data compress";44;0;0
"data copyright";0;0;1
"data date";0;41;0
"data entri";58;0;0
"data fell";0;8;0
"data from";1;0;0
"data grant";1;0;0
"data household";0;10;0
"data nativ";44;0;0
"data on";0;9;0
"data process";0;27;0
"data record";0;25;0
"data recoveri";24;0;0
"data servic";0;0;2
"data set";0;6;0
"data stream";0;44;0
"data tell";0;1;0
"data that";44;0;0
"data therefor";44;0;0
"data to";0;0;58
"data veri";0;0;13
"data were";0;33;0
"databank so";29;0;0
"databas becaus";0;13;0
"databas call";0;3;0
"databas in";0;0;71
"databas of";0;5;0
"databit state";20;0;0
"date again";2;0;0
"date and";0;56;57
"date are";0;2;0
"date at";3;0;0
"date back";0;36;0
"date bad";0;4;0
"date decemb";4;0;0
"date event";0;0;38
"date expressli";23;0;0
"date for";8;30;1
"date genr";0;0;23
"date i";0;0;52
"date in";0;11;0
"date is";0;0;61
"date it";0;0;39
"date juli";4;0;0
"date last";2;0;0
"date livein";5;0;0
"date night";0;0;57
"date not";0;17;0
"date of";0;40;0
"date omg";0;0;22
"date perhap";0;0;62
"date raider";2;0;0
"date relationship";14;0;0
"date suck";18;0;0
"date the";54;0;0
"date to";0;73;15
"date will";0;35;0
"date with";12;38;0
"datsyuk ensur";0;4;0
"daughter “were";0;6;0
"daughter allison";0;17;0
"daughter ami";0;26;0
"daughter and";31;0;0
"daughter as";36;0;0
"daughter attend";0;17;0
"daughter but";9;0;0
"daughter chloe";26;0;0
"daughter cindi";0;26;0
"daughter favourit";22;0;0
"daughter from";17;0;0
"daughter has";46;2;0
"daughter have";0;19;0
"daughter i";1;0;0
"daughter in";4;0;0
"daughter it";0;0;43
"daughter jenni";14;0;0
"daughter of";22;41;0
"daughter on";4;0;0
"daughter progress";0;38;0
"daughter road";22;0;0
"daughter she";0;0;52
"daughter tatum";0;10;0
"daughter to";0;0;48
"daughter was";8;0;0
"daughter who";2;0;0
"daughter would";4;0;0
"daunt task";33;13;0
"dauntless all";1;0;0
"dave and";27;0;0
"dave barri";0;0;1
"dave bidwel";1;0;0
"dave bing";0;5;0
"dave brian";13;0;0
"dave elwidg";1;0;0
"dave fat";0;0;54
"dave groeschner";0;36;0
"dave kelli";1;0;0
"dave rueter";0;26;0
"dave saw";0;0;21
"dave smoley";0;0;49
"dave stewart";0;33;0
"davenport column";0;18;0
"davi befor";0;8;0
"davi fort";19;0;0
"davi i";7;0;0
"davi insist";0;1;0
"davi is";0;35;0
"davi kenyon";0;33;0
"davi lo";0;0;50
"davi ran";0;12;0
"davi receiv";0;30;0
"davi said";39;45;0
"davi smooth";0;0;32
"davi term";0;16;0
"davi threw";0;26;0
"davi was";32;0;0
"davi wont";0;23;0
"davi young";0;27;0
"david anderson";0;1;0
"david back";0;6;0
"david barlow";0;19;0
"david bauder";0;0;49
"david bowi";0;0;44
"david cameron";1;0;0
"david chiu";0;3;0
"david clark";26;0;0
"david dejesus";0;1;0
"david eldridg";41;0;0
"david go";0;0;13
"david hoy";0;2;0
"david justic";0;3;0
"david kill";26;0;0
"david koch";0;43;0
"david lee";0;8;0
"david lefevr";0;42;0
"david let";0;0;2
"david lighti";0;4;0
"david mello";0;29;0
"david mitchel";12;0;0
"david on";0;31;0
"david perron";0;6;0
"david pringl";0;8;0
"david satterfield";0;32;0
"david tennant";0;49;0
"david think";0;0;22
"david thoreau";0;0;4
"david tri";0;28;0
"david wasn’t";26;0;0
"david west";0;8;0
"david whitley";0;2;0
"david who";10;0;0
"david wright";32;0;0
"david wu";0;35;0
"david yasski";0;19;0
"davidson and";0;2;0
"davidson said";0;19;0
"davis” he";7;0;0
"dawn i";44;0;0
"dawn rise";2;0;0
"dawson a";0;2;0
"dawson whom";0;2;0
"day a";70;14;61
"day –";56;0;0
"day “";0;0;33
"day advanc";0;4;0
"day after";55;71;0
"day ago";49;16;155
"day agoi";0;0;2
"day ahead";0;7;6
"day ali";0;39;0
"day aliv";36;0;0
"day all";0;0;82
"day an";0;43;0
"day and";214;93;59
"day ani";0;5;0
"day apart";29;0;0
"day are";53;31;0
"day as";142;14;0
"day at";53;46;219
"day aug";0;0;3
"day avoid";1;0;0
"day away";40;0;0
"day bake";3;0;0
"day be";0;0;10
"day becaus";19;0;0
"day becom";0;41;0
"day befor";7;0;0
"day begin";1;3;0
"day birthday";0;0;9
"day bout";0;0;9
"day boy";0;0;14
"day brighter";10;0;0
"day brouwer";0;29;0
"day bulkley";0;3;0
"day but";28;7;71
"day by";0;40;69
"day came";3;0;0
"day can";65;0;0
"day care";0;37;0
"day caus";0;0;4
"day check";8;37;0
"day chocol";0;10;0
"day come";0;0;68
"day cut";25;0;0
"day decis";26;0;0
"day destroy";0;0;2
"day did";0;0;15
"day done";0;0;62
"day dont";1;0;0
"day dori";1;0;0
"day drive";0;25;0
"day earlier";4;0;0
"day element";11;0;0
"day employ";7;0;0
"day end";0;33;0
"day even";27;0;0
"day event";38;0;0
"day everi";0;0;32
"day everybodi";0;0;1
"day everyday";0;0;53
"day everyon";0;0;60
"day exclud";19;0;0
"day feed";0;11;0
"day fire";0;0;1
"day first";0;0;5
"day for";0;5;102
"day franco";0;1;0
"day fri";0;0;2
"day from";4;12;0
"day fund";0;2;0
"day get";0;0;28
"day girl";0;0;1
"day go";41;0;11
"day grade";3;0;0
"day great";0;0;53
"day had";0;10;0
"day hampton";26;0;0
"day happi";0;0;57
"day hardest";40;0;0
"day has";0;0;50
"day have";0;0;8
"day he";2;7;0
"day henrietta";0;26;0
"day her";20;0;0
"day here";0;4;66
"day holla";42;0;0
"day huerta";0;24;0
"day i";167;46;123
"day i’ll";16;0;0
"day if";0;0;20
"day ill";0;0;2
"day im";36;0;0
"day imma";0;0;5
"day in";85;87;318
"day indian";32;0;0
"day instead";1;0;0
"day is";43;28;43
"day isnt";43;0;0
"day it";88;34;0
"day it’";10;0;0
"day job";0;6;1
"day just";0;0;97
"day keep";0;0;1
"day kit";3;0;0
"day last";20;0;0
"day late";2;0;14
"day later";2;106;0
"day latermi";0;0;3
"day laugh";29;0;0
"day lead";15;0;0
"day learn";6;0;0
"day left";24;0;33
"day let";35;0;25
"day light";4;0;0
"day like";21;12;33
"day lincoln";0;21;0
"day littl";31;0;0
"day live";37;0;0
"day lol";0;0;1
"day long";0;8;0
"day make";0;0;61
"day man";0;0;28
"day manchest";5;0;0
"day masterpiec";1;0;0
"day matt";0;1;0
"day mj";2;0;0
"day my";22;0;0
"day need";0;42;0
"day nobodi";3;0;0
"day not";5;11;0
"day of";246;26;136
"day off";0;3;55
"day offer";0;42;0
"day on";27;3;0
"day one";15;0;42
"day or";75;65;43
"day out";70;0;0
"day peopl";2;3;0
"day pleas";0;0;1
"day pray";0;0;14
"day right";0;0;53
"day rise";47;0;0
"day sad";0;0;60
"day sale";0;0;51
"day school";0;7;0
"day seem";43;0;0
"day sentenc";0;7;0
"day sept";0;0;15
"day sever";16;0;0
"day shake";35;0;0
"day shes";2;0;0
"day shred’";8;0;0
"day sinc";10;29;0
"day so";2;21;0
"day some";0;16;2
"day someon";0;1;14
"day soon";0;0;51
"day sooner";5;0;0
"day sooooo";1;0;0
"day sophia";11;0;0
"day st";0;17;0
"day start";0;0;38
"day sunset";0;36;0
"day sure";34;0;0
"day taho";0;0;9
"day than";2;0;0
"day thank";0;0;8
"day that";27;74;72
"day the";87;72;82
"day there";9;19;47
"day they";51;24;0
"day think";0;14;0
"day this";8;18;45
"day through";0;11;0
"day till";0;28;0
"day time";0;0;8
"day to";119;78;275
"day today";0;24;76
"day tomorrow";0;0;69
"day tomorrowmeet";0;0;1
"day transform";1;0;0
"day turntoyou";0;0;44
"day tweet";0;0;45
"day two";0;0;10
"day until";0;0;14
"day up";24;0;0
"day valentin";43;0;0
"day vampir";10;0;0
"day video";0;0;55
"day wa";0;0;50
"day walk";0;3;0
"day was";80;0;42
"day watch";0;10;0
"day we";98;43;2
"day week";5;0;0
"day weekend";0;0;12
"day well";7;0;0
"day were";0;2;0
"day weve";1;0;0
"day when";71;31;2
"day where";36;0;0
"day whi";0;0;4
"day which";0;29;0
"day will";0;43;0
"day with";34;0;40
"day without";3;0;0
"day work";47;0;12
"day would";0;42;0
"day write";0;0;25
"day xoxo";0;0;70
"day yesterday";0;31;0
"day you";0;0;32
"dayfab friday";0;0;20
"dayi need";36;0;0
"daylight and";39;0;0
"daylight audi";0;0;13
"dayna even";0;0;5
"dayovernight camp";0;27;0
"daysal serious";0;0;9
"daytoday it";0;48;0
"daytoday run";0;19;0
"dayton joshua";13;0;0
"dayton oh";13;0;0
"dayton region";13;0;0
"dayton veto";0;10;0
"dayz til";0;0;24
"daze with";0;4;0
"dazzl in";0;5;0
"dbag” write";8;0;0
"dbas anoth";0;0;58
"dbi bit";60;0;0
"dbi method";20;0;0
"dbronx cochair";0;11;0
"dc befor";47;0;0
"dc howev";32;0;0
"dc now";0;19;0
"dc offer";7;0;0
"dc onto";32;0;0
"dc pastor";0;2;0
"dc regneri";1;0;0
"dc this";0;0;32
"dc today";0;0;8
"dc wonder";6;0;0
"dca punch";0;0;5
"dcalif dure";0;4;0
"dcbase nonprofit";0;19;0
"dcbase univers";0;2;0
"dcwv glitter";37;0;0
"dcwv the";29;0;0
"dd but";0;0;72
"dd didnt";0;0;5
"������ �";30;0;0
"������ �";30;0;0
"ddos attack";37;0;10
"ddr sdram";20;0;0
"dds sling";5;0;0
"de agua";0;34;0
"de androidlolputa";0;0;3
"de bajo";0;5;0
"de box";1;0;0
"de cafe";25;0;0
"de catalunya";0;0;1
"de cervantespeac";0;0;39
"de cologn";36;0;0
"de facto";0;1;0
"de forc";0;39;0
"de forest";37;0;0
"de gracia";0;0;1
"de indio";1;0;0
"de la";0;0;47
"de lang";20;0;0
"de lech";0;11;0
"de los";0;0;3
"de maibock";0;0;1
"de mayo";0;53;19
"de parfum";38;0;0
"de provenc";42;0;0
"de rossi";17;0;0
"de sao";1;0;0
"de sel";0;11;0
"de soto";0;57;0
"de vere";0;0;70
"de vez";0;0;28
"de vin";0;7;0
"de visit";10;0;0
"dea custodi";0;0;2
"dea file";0;22;0
"deactiv for";0;22;0
"dead and";11;0;0
"dead at";0;1;0
"dead bodi";0;39;8
"dead corps";8;0;0
"dead dead";0;31;0
"dead for";0;0;54
"dead forc";0;25;0
"dead gabriel";0;1;0
"dead highprofil";0;6;0
"dead i";11;0;0
"dead includ";0;16;0
"dead insid";0;31;0
"dead let";0;0;53
"dead nfl";0;0;50
"dead now";2;0;9
"dead on";6;0;0
"dead short";0;13;0
"dead silenc";0;0;48
"dead sometim";12;0;0
"dead spider";0;0;32
"dead weapon";4;0;0
"dead when";0;2;0
"dead“ each";31;0;0
"deadlin bolster";0;30;0
"deadlin decemb";0;0;12
"deadlin in";0;4;0
"deadlin is";0;10;0
"deadlin might";0;1;0
"deadlin th";30;0;0
"deadlin their";0;16;0
"deadlin to";0;31;64
"deadlin weekend";0;0;50
"deadlock at";0;24;0
"deaf and";15;0;0
"deaf who";1;0;0
"deal and";26;25;0
"deal at";0;0;46
"deal att";0;37;0
"deal by";27;0;0
"deal ����";0;0;60
"deal exclus";0;0;3
"deal friend";0;2;0
"deal from";14;0;0
"deal grant";0;40;0
"deal heckert";0;6;0
"deal i";2;0;0
"deal in";45;54;0
"deal is";0;39;0
